ITEM: TIMESTEP
150
ITEM: NUMBER OF ATOMS
1000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
0.0000000000000000e+00 9.4000000000000004e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 0.584906 0.244544 0.0194052 -3.06972 -2.84591 -0.577409
2 1 2.04504 0.109238 9.3871 -0.377136 -0.300482 0.70349
3 1 3.08507 0.949644 9.14483 1.10741 -1.86156 0.553784
4 1 3.56577 0.313979 0.589214 -1.32117 1.28527 0.258438
5 1 4.02895 0.915187 7.90756 -0.456946 0.902754 -3.44369
6 1 4.18176 9.12227 8.4086 -3.05537 -0.765584 -3.0351
7 1 6.24433 0.841208 0.475664 1.0994 -0.43779 -3.13633
8 1 6.76641 0.675136 9.10562 1.73604 0.680746 -0.346991
9 1 7.74291 0.445126 8.86681 1.82738 -0.263853 -2.22588
10 1 8.65701 0.365336 0.140747 -0.210161 -3.07924 -0.72328
11 1 0.421068 1.07517 0.698677 -1.92935 0.632566 0.849184
12 1 1.35051 1.56353 0.274266 2.46631 -2.98734 -0.897335
13 1 2.14147 1.0784 0.267315 1.83249 -1.02583 1.31061
14 1 3.02814 1.1747 0.715398 -0.408555 -1.37391 1.34238
15 1 4.02479 0.955788 9.23767 -0.285704 1.11574 -2.45364
16 1 5.132 0.393376 0.0832588 0.61377 -0.266883 -1.84242
17 1 6.31631 1.47006 8.82276 0.725258 1.1114 -2.70837
18 1 6.78228 1.60349 0.84422 2.17084 -1.64259 -2.38238
19 1 7.6848 0.989978 0.334963 -0.406351 -0.405291 2.54928
20 1 9.03122 1.55204 0.0774707 0.417299 0.254476 -0.418868
21 1 0.596071 2.04732 0.208942 0.862717 0.590389 -1.19828
22 1 1.3811 2.43963 0.677531 2.6425 -0.975085 -0.350436
23 1 2.38625 2.04569 9.33454 1.00693 -1.06984 0.522435
24 1 2.92173 2.88597 0.410342 -1.15329 1.02789 -0.847469
25 1 4.24303 2.17419 0.157396 0.265348 -1.25419 -0.066797
26 1 5.14574 1.7359 0.409718 1.68463 2.04472 2.06585
27 1 6.30958 3.05789 9.03105 -0.685735 2.06465 0.583746
28 1 7.18871 2.61054 9.26285 0.195764 -1.8459 -0.755656
29 1 8.03684 1.93351 0.0621434 -3.12865 -4.55002 0.909455
30 1 9.21255 2.41565 9.03898 0.471983 -1.45977 -3.35765
31 1 0.463786 2.90319 0.407776 -0.327057 0.113584 -1.58413
32 1 1.3135 3.3791 9.34346 1.90631 0.798093 -1.20844
33 1 2.05273 3.11245 0.62579 -0.758547 2.54073 -2.29422
34 1 3.5771 3.87777 9.34735 0.112408 2.34724 -0.226769
35 1 3.83922 3.11726 0.761274 -2.52484 -0.515682 0.788131
36 1 5.12872 2.71997 0.521342 1.4869 0.077167 0.654111
37 1 6.16201 3.96098 9.31813 -1.55208 0.210448 0.532945
38 1 7.14318 3.76187 8.97236 -0.746107 0.714855 -0.909311
39 1 8.1252 2.77539 9.01672 0.0319852 -0.776231 -0.543013
40 1 8.4435 3.53353 0.525871 1.82134 -2.69345 -0.764811
41 1 0.438845 3.77269 9.06619 -0.490219 0.517974 -0.429355
42 1 1.13941 4.41043 0.153942 -0.139599 -1.05209 -0.273627
43 1 2.26345 3.83293 9.25554 0.502745 -1.1287 2.67591
44 1 2.75874 5.07051 9.19538 -1.36524 -0.367828 -0.895927
45 1 4.46753 4.25358 -0.0111967 1.68591 1.19837 -4.3659
46 1 5.12237 4.31958 0.692876 1.76934 1.0456 -1.20538
47 1 6.21105 5.09316 8.89426 3.46864 2.57112 0.126608
48 1 7.47231 5.07511 0.368393 2.74781 0.466609 -1.03602
49 1 7.61958 4.09604 0.431772 -1.02822 -2.62539 -0.53334
50 1 9.00002 4.44678 0.366662 -1.12485 -0.0752017 1.35253
51 1 9.12106 4.66947 8.70504 -0.527171 1.14256 -1.46952
52 1 1.38785 4.81904 8.59706 -1.17997 1.21427 1.10732
53 1 2.85285 4.73037 0.611427 2.94241 -0.729993 1.24363
54 1 3.06894 5.91472 8.78224 1.84314 1.53565 0.451399
55 1 3.61097 5.12087 0.303548 1.15482 -0.531336 -0.0298228
56 1 4.83865 5.16672 0.340802 -6.73774 1.91072 0.784874
57 1 5.70701 5.74523 9.3216 3.16535 0.412588 1.3373
58 1 6.72328 5.73577 0.31918 -4.15009 4.47764 3.11987
59 1 8.21339 4.96424 9.04101 -4.74544 1.97356 -1.92478
60 1 0.123116 5.61955 9.04839 0.0488018 -4.67071 0.671955
