0.0 0.0 0.0
0.005 7.471003395425543e-05 7.8777272588593e-05
0.01 0.0002955191731739232 0.00031481325677947756
0.015 0.0006567670122461569 0.0007063117367035762
0.02 0.0011595008260057039 0.0012491487792933458
0.025 0.0018220106981929557 0.001935771877547783
0.03 0.0026861860381735326 0.0027534306169303946
0.035 0.003814396434141795 0.0036817067079108136
0.04 0.005277077984558234 0.0046897226998847946
0.045 0.007136839298840834 0.0057346535552713655
0.05 0.009435432311219828 0.006764303310107074
0.055 0.012186606002956284 0.007726349161887456
0.06 0.015373965605954236 0.008583690987089054
0.065 0.018950558762599365 0.009330156175269501
0.07 0.022836973730784686 0.009999297604669513
0.075 0.026919350031637854 0.010664635746883123
0.08 0.031053513811632998 0.0114320365478288
0.085 0.03508071446868637 0.012422723981059978
0.09 0.038858381818899675 0.013750852776359368
0.095 0.04229474000344915 0.015509010526703797
0.1 0.04536412726383645 0.017763543053411893
0.105 0.04810328835606411 0.020551479132618632
0.11 0.05059074292128012 0.02387861932685771
0.115 0.05292057497258169 0.02772431380118187
0.12 0.05518613674808219 0.032046479630477714
0.125 0.0574709656476516 0.036779166909921904
0.13 0.059844311453018245 0.041837690076057366
0.135 0.06236250442246208 0.04713577477491811
0.14 0.06506894529308499 0.052594901741544485
0.145 0.0679896324256416 0.05814281848121992
0.15 0.07113133606628269 0.06372124903464856
0.155 0.07448288898688255 0.06930387168615114
0.16 0.07801437475091703 0.0748815535058054
0.165 0.08168270670220354 0.08044564369346417
0.17 0.08544874929717196 0.08601139603183419
0.17500000000000002 0.0892871169010527 0.09162773334900373
0.18 0.09318597996158064 0.09736008797751548
0.185 0.09713977270281415 0.10326308204385881
0.19 0.10113480832075136 0.10935480300396992
0.195 0.1051430618650879 0.11562422216551113
0.2 0.10912725044396349 0.12205450149843433
0.20500000000000002 0.11305133866267181 0.12863416529387928
0.21 0.11688411868589978 0.1353637895358702
0.215 0.12059589732580193 0.1422518849270074
0.22 0.12416535735465951 0.149295851102764
0.225 0.1275937428608124 0.15647324396268739
0.23 0.13090421291435875 0.1637435050648922
0.23500000000000001 0.13412894656723667 0.17104849543374165
0.24 0.13729597443100947 0.1783086903301333
0.245 0.14042268397517038 0.18545017414821735
0.25 0.14352082624107967 0.19245095696203035
0.255 0.14660090740186227 0.19933312968773506
0.26 0.14966957837522732 0.20611102172827564
0.265 0.15272938335819564 0.21277249192304357
0.27 0.15577886587740108 0.21928937098699003
0.275 0.15881157894476142 0.22563231022061397
0.28 0.1618208590715077 0.23179431213031862
0.28500000000000003 0.16480368024059416 0.23778370774481225
0.29 0.16775926466628732 0.24359746585468975
0.295 0.17068835221698492 0.24922380156376728
0.3 0.1735917775354377 0.2546649022497235
0.305 0.17646886972568407 0.25994069500150246
0.31 0.1793181103960658 0.2650693607907458
0.315 0.1821355558720878 0.27007159678858433
0.32 0.18491599780745363 0.27499046435386626
0.325 0.1876594929587883 0.27987990810126656
0.33 0.19036854836030184 0.284783102935875
0.335 0.19304257035861044 0.289717432179838
0.34 0.19567771055195302 0.29465873634329454
0.34500000000000003 0.198273335767555 0.299540824418637
0.35000000000000003 0.20083449569294118 0.3042925194539357
0.355 0.20336333421336683 0.3088780703092946
0.36 0.20584691533097696 0.3132883376866738
0.365 0.20826212397823946 0.3175201899177308
0.37 0.21059833047503823 0.3215756425052152
0.375 0.21286716575622358 0.32546814938809787
0.38 0.21509255843082278 0.3292267494795816
0.385 0.2172985668069808 0.3328972295750969
0.39 0.21949914849834798 0.3365390153413972
0.395 0.22169391506434039 0.34021751330566546
0.4 0.22387114683558296 0.34399637233276503
0.405 0.22601296333849674 0.34792844234843556
0.41000000000000003 0.228100176277148 0.3520473395445427
0.41500000000000004 0.23011240669382146 0.3563617480104404
0.42 0.23202931013773462 0.3608567715717362
0.425 0.23383845408807388 0.36549883075763345
0.43 0.23554977580754147 0.3702221642184348
0.435 0.23720596137463726 0.37492274615580284
0.44 0.23886553879355937 0.3794804458198955
0.445 0.24057665490189373 0.38380547882922333
0.45 0.2423677923134116 0.38787974047113366
0.455 0.2442504702475688 0.39172860040420476
0.46 0.24622560927095827 0.39537008071554003
0.465 0.24829226098558252 0.39881057674091236
0.47000000000000003 0.2504552869535735 0.4020621883926569
0.47500000000000003 0.252724958303384 0.4051215102723836
0.48 0.2551094829927168 0.40795879400251933
0.485 0.25760647111292967 0.41054487638773507
0.49 0.2601969066937044 0.4128762320532888
0.495 0.26284703669252774 0.41497201144317686
0.5 0.26552273975140567 0.4168799483594812
0.505 0.26819961194668607 0.4186752105026986
0.51 0.27086253686262896 0.4204429047163043
0.515 0.27350653738849007 0.42226404921373745
0.52 0.27613457347427367 0.42419119295288754
0.525 0.2787540474951873 0.4262412758548539
0.53 0.28138110785097714 0.4284089723124578
0.535 0.28404156638376304 0.4306834275042626
0.54 0.28676198943955805 0.43306050051929534
0.545 0.2895607769150844 0.4355356662473179
0.55 0.2924414352745883 0.43808169289457166
0.555 0.29539193281617626 0.4406357476625958
0.56 0.2983936937178099 0.44311588335267876
0.5650000000000001 0.3014332626220659 0.44546845747954367
0.5700000000000001 0.30450282112280924 0.4476962562097405
0.5750000000000001 0.3075908855343805 0.44984384008383344
0.58 0.3106798725909117 0.4519875567447437
0.585 0.3137522850388462 0.45421853906071147
0.59 0.316799412325431 0.45660915103281213
0.595 0.3198283270592567 0.45919738021400425
0.6 0.3228461415869512 0.46199572919818604
0.605 0.32584590304177546 0.4650087343551169
0.61 0.3288171748600469 0.4682377034350824
0.615 0.3317632498123871 0.47167322583058485
0.62 0.3346969562628141 0.475297153053239
0.625 0.3376233634547436 0.47908062901171844
0.63 0.34053343631165406 0.48300964304244326
0.635 0.34341731633375006 0.4870801695696555
0.64 0.3462746793315711 0.4912781387964178
0.645 0.34910786572067765 0.4955924984081895
0.65 0.351921180337934 0.5000118951095578
0.655 0.3547282438794566 0.5045088643517076
0.66 0.357551604373605 0.5090543719709454
0.665 0.36041417998111164 0.5136538385544545
0.67 0.3633307772504215 0.5183468044388756
0.675 0.36631244023913323 0.5231613648994373
0.68 0.36937486219336607 0.528088812310286
0.685 0.3725276162417034 0.533095344148743
0.6900000000000001 0.3757642446353486 0.5381421759590636
0.6950000000000001 0.37906902588930025 0.5432015145336446
0.7000000000000001 0.3824306302212442 0.5482672852990723
0.705 0.38585198143994065 0.553355200611523
0.71 0.38934554082246825 0.5584934580131917
0.715 0.3929150200629825 0.5637170068061623
0.72 0.3965393483777308 0.5690567301836004
0.725 0.40016863511619155 0.5745243054714944
0.73 0.40373794903050425 0.5801113369640603
0.735 0.40719530786993124 0.5858000608364877
0.74 0.41052516701723946 0.5915587157331302
0.745 0.4137523675722422 0.5973244110348174
0.75 0.4169228166903915 0.6029944507120778
0.755 0.42007489081334454 0.608426219636351
0.76 0.42322527470209764 0.6134648482970051
0.765 0.42637697502750127 0.6180301472501023
0.77 0.42953030251936525 0.622144071881384
0.775 0.43267985864822767 0.6258635803209462
0.78 0.4358141560951736 0.6292684347576579
0.785 0.43892225389740136 0.6324735420544891
0.79 0.44199875506664293 0.635602011122964
0.795 0.44504929899382445 0.638753527873201
0.8 0.4480859764862388 0.6419916977729195
0.805 0.451110672077744 0.6453575024642427
0.81 0.45411091169864165 0.6488833695816604
0.8150000000000001 0.45707802217504484 0.6525956799830993
0.8200000000000001 0.4600146839608783 0.6565032855789894
0.8250000000000001 0.4629299570214792 0.6605899711206572
0.8300000000000001 0.4658319182119462 0.664814618849793
0.835 0.4687206490465752 0.6691203048375347
0.84 0.47158702577575895 0.6734579123866129
0.845 0.47441832463079964 0.6778127182307636
0.85 0.4772028866513425 0.6822065200808288
0.855 0.4799300810939522 0.6866677483369695
0.86 0.48259662164830286 0.6912241216735737
0.865 0.4852128460698124 0.6959305693716991
0.87 0.48779372635169177 0.7008530486907586
0.875 0.49035125627610204 0.7060220881297217
0.88 0.4928993622457681 0.7114203170667805
0.885 0.49545653721024757 0.7169892674789691
0.89 0.49804047445089017 0.7226452313322674
0.895 0.5006589364804777 0.7283020507745558
0.9 0.5033063978512706 0.7338895482316881
0.905 0.5059754493536037 0.7393682937945879
0.91 0.5086673125194325 0.7447270055864101
0.915 0.5113883762640004 0.7499563924575964
0.92 0.5141434336334361 0.7550254763992345
0.925 0.5169329051946363 0.7598709548544481
0.93 0.5197519099669171 0.7644163436244565
0.935 0.5225926901123509 0.7686379409931923
0.9400000000000001 0.5254564041653168 0.7725853387530881
0.9450000000000001 0.5283599973841331 0.77633025619606
0.9500000000000001 0.5313319562061781 0.7799387733683393
0.9550000000000001 0.5344073927035651 0.7834680605806678
0.96 0.5376141836475962 0.7869583957835803
0.965 0.5409517641207022 0.7904278674293491
0.97 0.5443816753990467 0.7938824477210826
0.975 0.547841028441235 0.7973355849135677
0.98 0.5512697022844016 0.8008251094671311
0.985 0.5546338851068492 0.8043738420075993
0.99 0.5579310970001948 0.8079288936262133
0.995 0.561179241501695 0.8113992586999501
1.0 0.5643971961914327 0.814745944884881
