0.05 0.0 0.0 0.0
0.15000000000000002 0.0 0.0 0.0
0.25 0.0 0.0 0.0
0.35000000000000003 0.0 0.0 0.0
0.45 0.0 0.0 0.0
0.55 0.0 0.0 0.0
0.6500000000000001 0.0 0.0 0.0
0.7500000000000001 0.0 0.0 0.37398866560123767
0.8500000000000001 0.0 2.066306086788811 3.740731484478993
0.9500000000000001 1.2912133093958647 2.1325566550491164 1.6623026344607805
1.05 3.1227353828174906 1.625577356494881 0.8293172628270787
1.1500000000000001 1.399468940506113 0.7153131818497277 0.5634581542862125
1.2500000000000002 0.808931597281448 0.9135608668953503 0.6064357786561642
1.35 0.7168329052304907 1.1020718854522393 0.7057415606545056
1.4500000000000002 0.7074400128297357 1.2711839365053812 0.8445280236550115
1.55 0.7701511202118303 1.202336033671934 0.9806078213703867
1.6500000000000001 0.8588725629641869 1.3781556250278368 1.1702774661343265
1.7500000000000002 0.9708039964904591 0.9920817435917101 1.1718694535591392
1.85 1.0692789162780694 1.0284360620646147 1.1306914707591642
1.9500000000000002 1.2131153742114515 1.0173775640678666 1.0171783458216836
2.05 1.1702435336188697 0.9758739972314158 0.9321744979171334
2.15 1.038437607180194 0.8944061266318964 0.9520329109303757
2.25 0.9569796343722216 0.9380373663834916 0.9239647559809072
2.35 0.929511847434146 1.0613633243083842 0.9965972354764286
2.45 0.9234008704299921 1.1148160503162938 0.9754035313689391
2.55 0.9392211995489542 1.0137832625478056 1.0522262686009998
2.65 0.9765706029763028 0.9150784098636149 1.0693116837121392
2.75 1.0092476112431317 0.8980503605149951 1.0041627505304305
2.85 1.0427797757695028 0.8933832120735683 0.9801980323600937
2.95 1.0661968094065035 0.9521503978711975 0.9853611747749013
3.05 1.032112476645596 0.9960617016000222 1.0166132838190791
3.15 0.9927399879050552 1.0359139793816783 0.9938927312782261
3.25 0.9924033757342223 0.9810117969212121 1.008760949722546
3.35 0.9883103634778209 0.9958268396552319 1.0020738774541462
3.45 0.9851892978613296 1.043574905203062 1.0005291843054565
3.55 0.9820772671565076 0.9052362547015447 0.9892077880661627
3.65 0.9828674187159164 0.9934272131988936 0.9982268564395761
3.75 1.001147811995996 1.0273575258087981 0.9693472517221807
3.85 1.0031829493100652 0.9881282941679967 0.9990724872220258
3.95 1.0244740006447997 1.0579365527503013 1.0187588419789346
4.05 1.0302987520367215 1.0437997287791603 1.0024419486671725
4.15 1.0208108524239514 1.0066393810073169 1.0318270603467457
4.25 0.9907425786614626 0.992005712573033 1.0138029465285159
4.35 0.998010681435803 0.947800079266881 1.0059318174619163
4.45 0.9793520954290539 0.9912194232635947 0.9685322807321924
4.55 0.9682940568050783 1.007488249461467 0.9661359103051274
4.65 0.9900760299848725 0.9899674125241257 0.9721221746966386
 0.9653910299013391 0.9478597169612601
